region,townsize,gender,age,agecat,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,totalspend,pred_total_spend
1,1.0,1,48,4,19,4,1,0,8,3,0,107,4.672828834461906,4,17.299999999999997,5.109036,1.631010736712561,13.401964,2.5954012633811274,0,4,0,-1,-1,1,3,0,0,0,0,0,0,3,1,1,26,5,0,-1,-1,-1.0,-1,-1,1,8,4,24.0,0,0,0,0,0,0,0,1,0,0,9,3,1,0,0,3,1,3,1,12,4,2,1,3,0,13,4,0,3,43,0,14.35,2.66374994220563,627.7,6.442062345323486,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,4,1,1,0,1,1,1,17,1,1,1,0,1,1,1,0,0,1,0,0,573.35,459.8675277562511
2,3.0,0,57,5,12,2,2,1,2,2,0,43,3.7612001156935624,2,8.6,0.9614799999999999,-0.03928151500167634,2.7365199999999996,1.0066870401810113,0,2,1,13,2,2,16,0,1,0,0,0,6,9,1,3,28,5,3,1,1,25.3,2,1,0,1,1,24.0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,2,2,4,0,11,4,4,3,3,0,5,2,0,2,18,0,11.4,2.4336133554004498,226.95,5.4247297289024745,1,24.75,3.2088254890146994,453.9,6.11787690946242,0,0.0,,0.0,,1,14.75,2.691243082785829,250.0,5.521460917862246,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,30,1,1,1,0,0,0,1,0,1,1,0,0,682.9300000000001,421.3604882064354
4,2.0,1,73,6,15,3,5,0,28,5,0,123,4.812184355372417,4,8.200000000000001,4.821108000000001,1.5730037771638525,5.264892,1.6610606325550352,0,5,0,-1,-1,1,4,2,2,0,0,0,0,0,0,2,10,3,2,1,0,46.400000000000006,3,0,1,1,1,19.0,1,0,0,0,0,0,0,0,0,0,9,2,1,1,1,4,1,1,0,12,4,2,4,1,1,7,3,0,2,21,0,3.4,1.2237754316221157,88.95,4.4880744141118445,0,0.0,,0.0,,1,19.95,2.9932291433358724,374.25,5.924924023299738,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,1,0,0,0,0,1,25,1,1,1,0,1,0,0,0,0,0,0,0,202.51000000000002,467.00834197103853
4,4.0,0,22,2,17,4,1,0,0,1,0,17,2.833213344056216,1,14.299999999999999,0.9845549999999998,-0.01556551654161176,1.4464449999999998,0.36910882189747884,1,2,0,-1,-1,1,7,0,0,0,0,0,0,7,1,1,1,1,3,1,1,5.4,1,0,0,1,1,34.0,1,0,0,1,0,0,0,0,0,1,9,1,1,0,1,2,4,4,0,4,2,5,3,2,0,4,2,1,3,21,1,6.6,1.8870696490323797,134.5,4.901564199041894,0,0.0,,0.0,,1,28.2,3.339321977944068,560.25,6.328383112681037,1,9.0,2.1972245773362196,175.0,5.1647859739235145,0,0.0,,0.0,,1,1,0,3,0,1,0,1,0,1,13,1,1,1,0,1,0,1,0,0,0,0,0,194.90000000000003,314.6301315011986
2,1.0,0,77,6,11,1,2,1,11,4,1,11,2.3978952727983707,1,1.7000000000000002,0.129778,-2.041929980602883,0.057222,-2.860816839157307,0,2,1,10,1,2,0,0,0,0,0,0,0,0,1,1,51,5,1,1,1,6.4,1,1,0,1,1,23.0,1,0,1,0,0,0,0,0,0,0,9,4,0,1,1,3,3,4,1,27,5,2,2,4,1,20,5,0,2,57,0,17.9,2.884800712846709,1025.85,6.9332768162122145,0,0.0,,0.0,,0,0.0,,0.0,,1,23.25,3.1463051320333655,1295.0,7.166265974133638,0,0.0,,0.0,,1,0,0,0,0,1,0,0,1,1,24,1,0,1,0,0,0,0,0,1,0,0,1,242.24,205.18012201253384
5,5.0,1,21,2,16,3,6,0,0,1,0,15,2.70805020110221,1,9.5,0.522975,-0.648221617206953,0.9020250000000001,-0.10311304311734693,1,2,1,12,2,3,2,0,2,0,0,0,0,0,1,1,1,1,1,0,1,7.300000000000001,1,0,1,4,3,32.0,0,0,0,1,0,0,1,0,0,0,9,4,0,0,1,3,3,3,0,3,2,4,2,2,1,3,2,1,1,30,0,9.6,2.2617630984737906,247.05,5.509590745291759,1,24.0,3.1780538303479458,744.2,6.612309815912522,0,0.0,,0.0,,1,5.25,1.6582280766035324,160.0,5.075173815233827,0,0.0,,0.0,,0,0,0,1,1,1,1,1,0,1,36,1,1,1,1,1,1,0,0,0,0,1,1,495.67,281.54557710992503
1,3.0,0,49,4,10,1,6,0,20,5,0,80,4.382026634673881,4,1.3,0.14664000000000002,-1.9197746754506873,0.89336,-0.11276564384460033,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,23,4,3,1,0,36.6,2,0,0,1,1,24.0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,4,2,0,32,5,1,1,4,0,27,5,0,1,65,0,28.6,3.353406717825807,1795.5,7.493038813666137,0,0.0,,0.0,,0,0.0,,0.0,,1,21.0,3.044522437723423,1330.0,7.1929342212158,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,0,0,581.05,685.6738194240071
4,5.0,0,19,2,14,2,3,0,0,1,0,32,3.4657359027997265,2,13.100000000000001,1.7983680000000002,0.5868795869646211,2.393632,0.8728118776926143,1,3,0,-1,-1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,-1,-1,-1.0,-1,-1,1,8,4,29.0,0,0,0,0,1,0,0,1,1,0,2,4,1,1,0,3,4,1,1,2,2,5,2,2,0,2,2,1,1,5,1,3.4,1.2237754316221157,11.15,2.411439497906128,1,19.5,2.970414465569701,113.25,4.7295977643631435,1,34.6,3.543853682063679,131.55,4.879387007486302,1,39.5,3.676300671907076,190.0,5.247024072160486,1,19.85,2.9882040071331994,70.8,4.259859000699674,0,1,1,4,1,1,1,0,1,1,22,1,1,1,1,1,1,0,0,0,1,0,0,667.56,545.4920145159606
1,1.0,0,41,4,9,1,3,0,7,3,0,31,3.4339872044851463,2,7.3,0.7603679999999999,-0.2739527523675326,1.502632,0.4072182371456971,0,3,1,11,1,4,1,1,0,0,0,0,0,0,0,2,13,3,1,1,0,13.5,1,1,0,4,3,26.0,0,0,0,1,1,0,0,1,0,0,9,6,1,1,1,4,3,1,0,12,4,3,3,2,0,8,3,1,1,26,0,7.85,2.060513531794317,208.25,5.338739281046952,1,23.0,3.1354942159291497,589.95,6.380037787545929,0,0.0,,0.0,,1,14.25,2.6567569067146595,375.0,5.926926025970411,0,0.0,,0.0,,0,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,0,0,0,0,0,0,252.20000000000002,335.68588111478863
3,2.0,0,55,5,10,1,2,0,13,4,0,67,4.204692619390966,3,22.8,3.696792,1.307465416537819,11.579208,2.4492110760235044,1,5,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,17,4,2,1,1,24.700000000000003,2,0,0,1,1,20.0,1,0,0,0,0,0,0,1,0,0,9,4,0,0,1,1,1,4,1,3,2,2,2,2,0,3,2,1,3,7,0,5.1,1.62924053973028,24.95,3.2168738221975275,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,1,0,0,1,19,1,1,1,0,1,1,0,0,0,0,0,0,597.97,717.4811720658795
2,1.0,1,38,4,20,5,5,0,4,2,0,119,4.77912349311153,4,10.100000000000001,5.372493,1.6812920466020835,6.646507,1.8940914535108495,0,4,0,-1,-1,1,6,4,1,0,0,0,0,1,1,1,18,4,5,1,1,52.6,3,1,0,1,1,22.0,1,0,0,0,1,0,0,0,0,0,9,4,1,0,0,4,2,3,0,20,5,1,3,2,0,20,5,1,1,64,0,16.95,2.830267833826459,1073.05,6.97826033986749,1,23.75,3.1675825304806504,1494.6,7.3096138914961895,1,49.5,3.901972669574645,3200.35,8.071015457806809,1,27.25,3.305053521109253,1775.0,7.4815557019095165,1,46.85,3.846951008684431,2904.7,7.974085393729522,1,1,1,4,1,1,1,0,1,1,24,1,1,1,0,1,1,1,0,1,0,1,0,438.53000000000003,556.0586422888863
3,1.0,1,26,3,20,5,6,0,0,1,0,18,2.8903717578961645,1,5.2,0.251784,-1.379183701884843,0.6842159999999999,-0.37948162173690364,0,1,1,18,4,5,9,3,0,0,0,0,0,6,0,2,4,2,4,1,1,6.6000000000000005,1,0,0,1,1,28.0,1,0,0,0,0,0,0,0,0,0,9,2,0,1,1,2,1,4,0,8,3,1,2,1,0,8,3,0,3,47,0,7.5,2.0149030205422647,331.55,5.803778627814877,0,0.0,,0.0,,1,34.9,3.5524868292083815,1604.7,7.380692102205314,1,18.5,2.917770732084279,875.0,6.774223886357614,0,0.0,,0.0,,1,0,0,3,0,0,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,1,127.78999999999999,285.5341874699706
4,1.0,1,27,3,17,4,2,0,1,1,0,34,3.5263605246161616,2,22.400000000000002,2.307648,0.8362288240162963,5.308352000000001,1.6692814292674512,1,4,1,21,5,5,0,0,0,0,0,0,0,0,1,1,5,2,0,-1,-1,-1.0,-1,-1,0,5,3,19.0,0,1,1,0,1,0,0,0,0,0,9,2,1,0,1,4,4,1,0,1,1,2,4,2,0,1,1,1,1,4,1,5.35,1.6770965609079151,21.0,3.044522437723423,1,22.75,3.1245651453969594,96.0,4.564348191467836,1,52.25,3.9560398908449206,147.65,4.994844608189932,1,28.25,3.34109345759245,80.0,4.382026634673881,1,38.85,3.6597080768136565,128.25,4.853981484050879,0,1,1,3,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,0,0,0,0,733.08,317.29438447918176
1,2.0,0,47,4,16,3,3,0,15,4,0,185,5.220355825078324,5,17.5,9.4535,2.2463850433058465,22.9215,3.1320753347312844,1,3,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,17,4,2,1,0,97.30000000000001,3,0,0,1,1,24.0,1,0,1,0,1,1,0,0,0,0,9,4,0,0,1,3,4,1,1,26,5,1,1,2,0,19,5,0,2,63,0,22.7,3.122364924487357,1382.55,7.231684899107783,1,32.75,3.488902962081261,2014.25,7.6080021966573055,0,0.0,,0.0,,1,26.75,3.2865344733420154,1560.0,7.352441100243583,1,30.0,3.4011973816621555,1938.65,7.569747133534427,1,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,0,0,1,0,1,0,381.12,700.9144072350666
2,3.0,0,50,5,21,5,1,0,5,2,0,38,3.6375861597263857,2,5.5,0.40336999999999995,-0.907901024100532,1.6866299999999999,0.5227324552645313,0,1,0,-1,-1,1,5,0,0,0,0,0,0,5,0,2,19,4,2,1,1,17.6,1,1,0,7,4,27.0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,1,1,1,1,3,2,4,4,3,0,3,2,0,3,7,1,3.7,1.308332819650179,16.9,2.8273136219290276,0,0.0,,0.0,,1,36.6,3.6000482404073204,218.8,5.388158070547826,0,0.0,,0.0,,1,30.7,3.4242626545931514,201.7,5.3067814449601665,1,1,1,4,1,0,1,1,1,1,18,1,1,1,1,1,1,1,0,0,0,0,0,753.01,834.1783839180424
5,4.0,0,27,3,14,2,1,0,3,2,0,42,3.7376696182833684,2,7.9,0.6801900000000001,-0.38538310807547604,2.63781,0.9699490274404476,1,3,0,-1,-1,1,9,0,0,0,0,0,0,9,0,1,3,2,3,1,0,17.8,1,0,0,1,1,19.0,1,0,1,1,0,0,0,0,0,0,9,6,1,0,1,3,4,4,0,9,3,2,3,4,1,9,3,1,1,40,0,5.4,1.6863989535702288,189.3,5.243333058215277,1,22.25,3.1023420086122493,921.25,6.825731443503546,0,0.0,,0.0,,1,7.5,2.0149030205422647,280.0,5.634789603169249,0,0.0,,0.0,,0,0,0,0,1,0,1,1,0,1,18,1,1,1,0,0,1,0,0,1,0,0,0,537.37,368.9244803702607
4,4.0,0,48,4,20,5,2,0,3,2,0,46,3.828641396489095,2,0.8,0.039008,-3.243988525683276,0.328992,-1.111721844621829,0,2,0,-1,-1,3,5,0,0,0,0,0,0,5,1,1,27,5,2,1,0,25.6,2,1,0,4,3,29.0,0,0,0,1,0,0,0,0,0,0,2,6,1,0,0,1,1,1,0,23,5,4,3,3,0,12,4,1,1,47,0,6.05,1.80005827204275,241.25,5.485833740219095,0,0.0,,0.0,,0,0.0,,0.0,,1,11.25,2.4203681286504293,490.0,6.194405391104672,0,0.0,,0.0,,1,0,0,3,0,0,0,0,1,1,18,1,1,1,0,1,1,1,0,1,1,1,0,736.49,861.865775886648
2,2.0,0,46,4,18,4,1,0,3,2,0,30,3.4011973816621555,2,7.000000000000001,0.3255,-1.1223928173335131,1.7745000000000002,0.5735186931044142,1,1,0,-1,-1,1,2,0,2,0,0,0,0,0,1,3,11,3,0,-1,-1,-1.0,-1,-1,1,4,3,22.0,0,0,0,1,0,0,1,0,0,0,9,1,1,1,0,1,4,1,0,6,3,3,4,3,0,4,2,0,3,14,0,4.5,1.5040773967762742,88.35,4.481306198765705,1,25.25,3.228826155721369,345.75,5.845715970544868,1,37.5,3.624340932976365,489.25,6.192873606276185,1,21.0,3.044522437723423,250.0,5.521460917862246,1,45.45,3.816612820623488,624.65,6.437191492877838,0,1,1,2,1,1,1,1,0,1,20,1,1,1,1,1,1,1,1,1,0,0,0,1132.8500000000001,522.0223398263138
2,4.0,1,22,2,13,2,2,0,0,1,0,16,2.772588722239781,1,11.4,1.10352,0.0985050707008441,0.72048,-0.32783762242887554,0,3,0,-1,-1,2,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,7.1000000000000005,1,0,1,5,3,27.0,0,0,0,0,1,0,0,0,0,0,9,6,0,0,0,3,4,4,0,3,2,4,2,4,1,2,2,0,3,8,1,5.85,1.766441661243765,53.25,3.9749978045895347,1,10.0,2.302585092994046,62.65,4.137563681342077,0,0.0,,0.0,,0,0.0,,0.0,,0,0.0,,0.0,,0,0,0,0,0,0,0,0,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,113.99000000000001,297.4646043971083
5,5.0,1,37,4,16,3,6,0,12,4,0,87,4.465908118654584,4,3.1,1.4617740000000001,0.37965076661510216,1.235226,0.21125394928964075,0,5,1,17,4,2,0,0,0,0,0,0,0,0,1,1,11,3,1,1,0,60.7,3,1,1,4,3,33.0,0,0,1,1,0,1,0,0,0,1,4,4,0,0,0,3,4,2,1,19,5,4,1,1,1,19,5,1,1,72,0,34.0,3.5263605246161616,2343.25,7.759294133626595,0,0.0,,0.0,,0,0.0,,0.0,,1,33.75,3.518980417318539,2445.0,7.801800401908973,0,0.0,,0.0,,1,0,0,4,0,0,0,0,1,1,30,1,1,1,0,1,0,0,0,1,0,1,0,386.65999999999997,510.8053074463848
2,1.0,1,68,6,12,2,6,0,29,5,0,84,4.430816798843313,4,3.3000000000000003,0.8814960000000001,-0.12613481487430336,1.8905040000000002,0.636843460188982,0,2,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,41,5,0,-1,-1,-1.0,-1,-1,0,3,2,15.0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,1,2,3,2,0,40,5,4,2,2,0,30,5,1,2,72,0,84.6,4.437934266612178,6108.6,8.717452893341205,0,0.0,,0.0,,0,0.0,,0.0,,1,15.5,2.740840023925201,1160.0,7.05617528410041,0,0.0,,0.0,,1,0,0,0,0,0,1,0,0,1,27,1,1,1,0,0,0,0,0,1,0,0,0,593.09,486.08142595152674
5,3.0,0,55,5,14,2,5,0,19,5,0,109,4.6913478822291435,4,3.3000000000000003,1.0647119999999999,0.06270434005541009,2.5322880000000003,0.9291232418893923,0,5,0,-1,-1,1,1,1,0,0,0,0,0,0,0,2,15,3,4,1,1,52.2,3,1,1,1,1,18.0,1,0,1,1,0,0,0,0,0,0,9,3,1,0,1,4,1,4,0,28,5,2,2,4,0,25,5,0,1,67,0,16.15,2.7819200496686656,1153.75,7.050772785817062,0,0.0,,0.0,,0,0.0,,0.0,,1,27.5,3.3141860046725258,1765.0,7.475905969367397,0,0.0,,0.0,,1,0,0,0,0,1,0,1,0,1,22,1,1,1,0,0,0,0,0,0,0,0,0,812.5800000000002,483.1476370101412
5,5.0,0,56,5,15,3,3,0,14,4,0,60,4.0943445622221,3,6.9,1.8795600000000001,0.631037706896434,2.2604400000000004,0.8155594845999912,0,5,1,15,3,3,0,0,0,0,0,0,0,0,0,1,29,5,1,0,0,31.6,2,0,0,8,4,32.0,0,0,0,1,0,1,0,1,0,0,4,3,0,0,1,2,3,3,0,39,5,3,3,3,1,30,5,0,1,72,0,26.9,3.292126286607793,1945.0,7.573017256052546,0,0.0,,0.0,,0,0.0,,0.0,,1,21.25,3.056356895370426,1560.0,7.352441100243583,0,0.0,,0.0,,1,0,0,1,0,0,0,0,1,1,23,1,1,1,0,1,0,1,0,1,0,1,0,343.42,405.4521169177536
2,5.0,1,38,4,21,5,1,0,5,2,0,37,3.6109179126442243,2,14.6,1.8744939999999997,0.6283387563351458,3.527506,1.2605911056647179,1,3,0,-1,-1,1,13,0,3,0,2,0,0,8,0,2,11,3,2,1,1,20.1,2,0,0,1,1,37.0,1,0,0,0,1,0,0,1,0,1,9,4,0,0,1,1,3,2,0,7,3,4,4,4,0,7,3,1,1,16,0,11.95,2.4807312783775197,183.0,5.209486152841421,1,29.0,3.367295829986474,492.45,6.199392932615711,1,46.05,3.829727762701316,642.2,6.464899781655413,1,30.25,3.4094961844768505,470.0,6.152732694704104,1,37.5,3.624340932976365,533.7,6.279833883339899,1,1,1,4,1,1,1,1,1,1,26,1,1,1,1,1,1,1,0,1,0,1,1,767.88,618.905571834106
2,4.0,0,26,3,16,3,6,0,1,1,0,35,3.5553480614894135,2,22.8,1.8753000000000002,0.6287686466237394,6.1047,1.8090589663061163,1,2,0,-1,-1,1,8,0,0,0,0,0,0,8,1,1,6,2,3,1,1,24.1,2,1,0,1,1,25.0,1,0,1,0,0,1,0,1,0,0,9,4,0,0,0,3,3,2,0,8,3,4,1,2,0,7,3,0,3,30,0,5.4,1.6863989535702288,161.85,5.086669980372253,1,40.25,3.6951100038645723,1232.0,7.116394144093465,0,0.0,,0.0,,1,30.5,3.417726683613366,950.0,6.856461984594587,0,0.0,,0.0,,0,0,1,0,1,1,1,1,0,1,24,0,1,1,0,0,0,0,0,0,0,0,0,285.98,409.51904715722634
4,4.0,1,38,4,15,3,6,0,9,3,0,57,4.04305126783455,3,15.9,5.301855000000001,1.668056759322364,3.761145,1.3247234323212058,0,1,1,15,3,6,1,1,0,0,0,0,0,0,0,2,10,3,2,1,1,28.6,2,0,0,1,1,29.0,1,0,1,0,0,0,0,1,0,1,9,4,0,0,0,4,3,4,0,15,4,2,1,4,0,9,3,1,2,35,1,12.3,2.509599262378372,418.1,6.03572063836252,1,43.0,3.7612001156935624,1500.5,7.313553664880422,0,0.0,,0.0,,1,23.25,3.1463051320333655,760.0,6.633318433280377,0,0.0,,0.0,,1,1,1,1,1,1,1,1,0,1,20,1,1,1,1,1,1,0,0,0,1,0,0,682.95,383.0255485127656
1,1.0,1,66,6,13,2,3,0,22,5,1,18,2.8903717578961645,1,8.0,0.72288,-0.32451204570249864,0.71712,-0.3325120883695749,0,3,0,-1,-1,2,7,0,1,0,0,0,0,6,1,4,41,5,0,-1,-1,-1.0,-1,-1,1,8,4,22.0,0,0,0,1,0,0,0,1,0,1,9,4,0,1,0,2,4,4,0,32,5,3,3,3,0,25,5,0,2,66,0,17.45,2.859339648648436,1088.65,6.992693675498328,1,28.75,3.3586377672433594,1878.15,7.538042528783066,0,0.0,,0.0,,1,20.75,3.0325462466767075,1395.0,7.240649694255466,0,0.0,,0.0,,1,1,0,1,1,1,1,1,0,1,18,1,1,1,1,1,1,1,0,1,0,0,0,322.6,242.5073749409046
3,3.0,1,47,4,16,3,1,0,16,5,0,164,5.099866427824199,5,8.6,6.939168,1.93718188260574,7.164832,1.969184613691914,0,2,1,11,1,2,7,0,0,0,0,0,0,7,1,4,27,5,0,-1,-1,-1.0,-1,-1,1,7,4,20.0,0,0,0,1,0,0,1,0,0,0,9,6,0,0,1,4,4,4,0,14,4,1,4,3,0,8,3,0,3,39,0,7.2,1.9740810260220096,309.8,5.735926927982768,0,0.0,,0.0,,1,35.45,3.5681232529781366,1367.0,7.220373836723949,0,0.0,,0.0,,0,0.0,,0.0,,1,0,0,2,0,0,0,0,0,1,21,1,1,1,0,1,1,1,0,0,0,0,0,1105.05,625.498865672837
5,1.0,1,77,6,15,3,6,0,47,5,1,15,2.70805020110221,1,12.4,0.54498,-0.6070061822399598,1.3150199999999999,0.27385187463954547,0,5,1,14,2,2,1,0,1,0,0,0,0,0,1,4,37,5,0,-1,-1,-1.0,-1,-1,0,8,4,22.0,0,0,0,0,1,0,0,1,0,0,9,4,0,0,1,2,4,3,0,39,5,1,3,1,0,29,5,1,2,72,0,78.7,4.365643155423357,5540.45,8.619831003879384,0,0.0,,0.0,,0,0.0,,0.0,,1,15.25,2.7245795030534206,1090.0,6.993932975223189,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,12,1,1,1,0,1,1,0,0,1,0,0,0,270.13,254.85561638251298
3,2.0,0,49,4,11,1,1,0,15,4,0,63,4.143134726391533,3,3.5999999999999996,1.131732,0.12374920263488721,1.1362679999999998,0.12774920796823325,0,2,1,10,1,5,6,0,0,0,0,0,0,6,1,1,17,4,1,1,1,32.6,2,0,0,4,3,29.0,0,1,0,1,0,0,0,1,0,1,9,6,0,0,0,2,4,2,1,9,3,3,1,1,0,7,3,0,1,27,0,6.7,1.9021075263969205,175.05,5.165071647400675,0,0.0,,0.0,,1,33.0,3.4965075614664802,847.2,6.741936794287197,1,21.5,3.068052935133617,570.0,6.345636360828596,1,46.8,3.845883202923601,1229.5,7.1143628616562475,0,1,1,3,1,1,1,1,0,1,21,1,1,1,0,1,1,1,0,0,0,0,0,259.68,424.77987666867205
3,2.0,0,76,6,13,2,5,1,41,5,1,9,2.1972245773362196,1,18.4,0.549792,-0.5982152541025807,1.106208,0.1009379505175767,0,4,1,13,2,2,0,0,0,0,0,0,0,0,1,1,41,5,0,-1,-1,-1.0,-1,-1,0,4,3,30.0,0,0,1,1,0,0,0,1,0,1,9,2,0,1,0,1,1,1,0,40,5,4,1,4,0,30,5,0,3,72,0,95.95,4.563827222453709,7018.6,8.85631904693158,0,0.0,,0.0,,0,0.0,,0.0,,1,26.5,3.2771447329921766,1850.0,7.52294091807237,0,0.0,,0.0,,0,0,0,0,1,0,1,0,0,1,21,0,1,0,0,0,0,0,0,1,0,1,0,546.78,397.2856949388671
1,2.0,1,49,4,12,2,6,0,14,4,0,67,4.204692619390966,3,16.400000000000002,2.5162520000000006,0.9227704928051302,8.471748000000002,2.13673686281422,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,18,4,3,1,1,25.3,2,1,0,1,1,22.0,1,0,0,0,0,0,0,1,0,0,9,4,0,0,1,2,1,1,0,19,5,3,4,3,1,10,3,0,1,44,0,10.4,2.341805806147327,522.45,6.25852928548012,1,17.25,2.847812143477369,728.5,6.590987625635259,1,37.8,3.632309102625542,1659.45,7.4142415011490295,1,7.25,1.9810014688665833,320.0,5.768320995793772,0,0.0,,0.0,,1,1,1,1,0,0,0,0,0,1,26,1,1,1,1,1,1,1,0,0,0,0,0,156.09,410.2163074336942
2,1.0,1,79,6,14,2,1,0,17,5,1,14,2.6390573296152584,1,5.7,0.252966,-1.3745001866371847,0.545034,-0.6069071009436753,0,3,1,11,1,2,7,0,0,0,2,0,0,5,1,2,27,5,1,0,0,4.5,1,0,0,1,1,16.0,1,1,0,0,0,0,0,0,0,0,9,2,0,0,1,3,2,1,0,29,5,2,2,4,0,20,5,0,2,46,0,13.25,2.583997552432231,691.4,6.538718527487524,0,0.0,,0.0,,1,38.85,3.6597080768136565,1730.15,7.455963388935458,1,32.75,3.488902962081261,1460.0,7.286191714702382,0,0.0,,0.0,,1,0,0,0,0,0,0,0,0,1,19,1,1,1,0,1,0,0,0,1,0,0,0,270.36,206.90482915344884
5,5.0,0,18,2,13,2,6,0,0,1,0,11,2.3978952727983707,1,6.0,0.14189999999999997,-1.9526326948161403,0.5181,-0.6575870051613945,0,1,0,-1,-1,2,3,0,0,0,0,0,0,3,1,3,0,1,3,0,1,5.0,1,0,1,1,1,31.0,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,3,3,2,0,0,1,4,3,4,1,0,1,1,1,5,0,7.05,1.9530276168241774,39.75,3.6826098411003407,1,36.5,3.597312260588446,190.75,5.250963670164566,0,0.0,,0.0,,1,13.0,2.5649493574615367,45.0,3.8066624897703196,1,40.05,3.6901286735143684,140.15,4.942713277610797,0,1,1,1,1,1,1,1,1,1,18,0,0,0,1,1,1,0,1,0,0,0,0,335.26,269.86361636764957
1,1.0,1,60,5,18,4,3,0,10,3,1,9,2.1972245773362196,1,9.3,0.5959439999999999,-0.5176085760628232,0.24105600000000005,-1.4227260073388526,0,2,1,17,4,5,4,0,2,2,0,0,0,0,1,2,29,5,2,0,1,3.7,1,0,0,5,3,22.0,1,0,1,0,1,0,0,0,0,0,9,2,1,0,0,3,3,1,1,27,5,4,1,3,0,24,5,0,1,57,0,22.6,3.1179499062782403,1321.75,7.186711895115559,0,0.0,,0.0,,1,42.05,3.738859386418957,2310.3,7.745132665213315,1,9.75,2.277267285009756,520.0,6.253828811575473,1,47.75,3.865979066926739,2747.4,7.9184102888911045,1,1,1,4,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,230.66,214.1216536041434
1,3.0,1,69,6,10,1,2,0,6,3,0,73,4.290459441148391,3,0.4,0.054604,-2.907648138841406,0.237396,-1.4380256461481817,0,3,1,12,2,2,0,0,0,0,0,0,0,0,1,1,31,5,1,1,1,42.300000000000004,3,1,0,3,2,30.0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,5,2,1,1,30,5,2,3,2,0,23,5,1,2,64,0,22.6,3.1179499062782403,1414.0,7.254177846456518,0,0.0,,0.0,,0,0.0,,0.0,,1,11.0,2.3978952727983707,670.0,6.507277712385012,0,0.0,,0.0,,1,0,0,0,0,1,0,1,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,230.55,424.43260581805197
2,1.0,0,76,6,15,3,6,0,32,5,1,42,3.7376696182833684,2,2.1999999999999997,0.052668,-2.9437472184880398,0.8713319999999999,-0.13773220368913258,0,3,1,18,4,4,12,0,1,0,0,4,0,7,0,2,33,5,4,1,0,15.0,1,0,0,1,1,19.0,1,0,0,0,1,0,0,0,0,0,9,4,0,0,1,3,3,1,0,37,5,2,1,4,0,28,5,0,2,69,0,20.7,3.0301337002713233,1426.9,7.26325953793653,0,0.0,,0.0,,0,0.0,,0.0,,1,24.75,3.2088254890146994,1680.0,7.426549072397305,0,0.0,,0.0,,1,0,0,2,0,0,0,0,0,1,28,1,1,1,0,1,0,0,0,1,0,0,0,277.35,320.88004438314175
